template_path,template_x,template_y,template_w,template_h,query_path,query_x,query_y,query_w,query_h,BC,DEF,FM,IPR,IV,LR,MB,OCC,OPR,OV,SV
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0237.jpg,253,185,34,81,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0262.jpg,202,201,34,81,1,1,0,0,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0430.jpg,174,233,34,81,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0455.jpg,220,232,34,81,1,1,0,0,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0071.jpg,228,242,34,81,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0096.jpg,110,218,34,81,1,1,0,0,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0074.jpg,341,-8,32,35,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0099.jpg,409,51,26,24,0,0,1,0,0,1,1,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0031.jpg,223,45,22,37,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0056.jpg,210,16,29,48,0,0,1,0,0,1,1,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0037.jpg,215,33,24,39,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0062.jpg,222,14,29,48,0,0,1,0,0,1,1,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0092.jpg,375,183,31,37,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0117.jpg,356,186,31,37,0,1,1,0,0,0,0,0,0,1,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0223.jpg,349,122,31,37,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0248.jpg,348,97,31,37,0,1,1,0,0,0,0,0,0,1,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0052.jpg,374,154,31,37,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0077.jpg,383,176,31,37,0,1,1,0,0,0,0,0,0,1,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird2/img/0061.jpg,235,226,69,73,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird2/img/0086.jpg,130,214,69,73,0,1,1,1,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird2/img/0029.jpg,201,243,69,73,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird2/img/0054.jpg,268,233,69,73,0,1,1,1,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird2/img/0015.jpg,142,228,69,73,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird2/img/0040.jpg,242,239,69,73,0,1,1,1,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurBody/img/0226.jpg,221,127,98,257,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurBody/img/0251.jpg,176,83,108,279,0,1,1,1,0,0,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurBody/img/0064.jpg,331,72,117,347,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurBody/img/0089.jpg,187,60,127,299,0,1,1,1,0,0,1,0,0,0,1
