template_path,template_x,template_y,template_w,template_h,query_path,query_x,query_y,query_w,query_h,BC,DEF,FM,IPR,IV,LR,MB,OCC,OPR,OV,SV
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0103.jpg,118,212,34,81,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0203.jpg,283,157,34,81,1,1,0,0,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0436.jpg,185,235,34,81,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0536.jpg,343,179,34,81,1,1,0,0,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0271.jpg,194,196,34,81,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0371.jpg,144,229,34,81,1,1,0,0,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0008.jpg,253,88,16,26,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0108.jpg,398,55,26,24,0,0,1,0,0,1,1,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0021.jpg,234,64,19,29,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0121.jpg,392,71,22,23,0,0,1,0,0,1,1,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0039.jpg,211,29,24,39,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0139.jpg,374,83,17,19,0,0,1,0,0,1,1,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0122.jpg,352,181,31,37,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0222.jpg,348,123,31,37,0,1,1,0,0,0,0,0,0,1,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0215.jpg,348,133,31,37,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0315.jpg,512,277,31,37,0,1,1,0,0,0,0,0,0,1,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0088.jpg,378,184,31,37,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0188.jpg,348,152,31,37,0,1,1,0,0,0,0,0,0,1,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurBody/img/0117.jpg,202,86,133,291,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurBody/img/0217.jpg,463,128,102,266,0,1,1,1,0,0,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurBody/img/0100.jpg,253,142,113,293,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurBody/img/0200.jpg,232,137,90,250,0,1,1,1,0,0,1,0,0,0,1
