template_path,template_x,template_y,template_w,template_h,query_path,query_x,query_y,query_w,query_h,BC,DEF,FM,IPR,IV,LR,MB,OCC,OPR,OV,SV
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0055.jpg,281,231,34,81,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0105.jpg,123,209,34,81,1,1,0,0,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0204.jpg,286,157,34,81,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0254.jpg,221,189,34,81,1,1,0,0,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0620.jpg,335,159,34,81,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0670.jpg,346,224,34,81,1,1,0,0,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0091.jpg,401,51,26,24,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0141.jpg,374,84,17,19,0,0,1,0,0,1,1,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0056.jpg,210,16,29,48,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0106.jpg,399,54,26,24,0,0,1,0,0,1,1,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0021.jpg,234,64,19,29,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0071.jpg,309,1,32,38,0,0,1,0,0,1,1,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0050.jpg,374,149,31,37,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0100.jpg,370,187,31,37,0,1,1,0,0,0,0,0,0,1,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0279.jpg,523,103,31,37,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0329.jpg,507,243,31,37,0,1,1,0,0,0,0,0,0,1,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0010.jpg,411,113,31,37,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0060.jpg,378,165,31,37,0,1,1,0,0,0,0,0,0,1,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird2/img/0034.jpg,222,241,69,73,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird2/img/0084.jpg,130,213,69,73,0,1,1,1,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird2/img/0039.jpg,240,236,69,73,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird2/img/0089.jpg,122,213,69,73,0,1,1,1,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird2/img/0033.jpg,218,240,69,73,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird2/img/0083.jpg,135,211,69,73,0,1,1,1,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurBody/img/0089.jpg,187,60,127,299,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurBody/img/0139.jpg,229,130,104,273,0,1,1,1,0,0,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurBody/img/0107.jpg,200,34,110,289,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurBody/img/0157.jpg,253,105,80,272,0,1,1,1,0,0,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurBody/img/0245.jpg,271,103,91,274,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurBody/img/0295.jpg,260,115,96,296,0,1,1,1,0,0,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar2/img/0260.jpg,243,215,125,103,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar2/img/0310.jpg,183,196,110,86,0,0,1,0,0,0,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar2/img/0337.jpg,279,186,111,87,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar2/img/0387.jpg,256,219,99,79,0,0,1,0,0,0,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar2/img/0168.jpg,252,186,135,119,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar2/img/0218.jpg,354,195,125,104,0,0,1,0,0,0,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar3/img/0027.jpg,236,249,84,65,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar3/img/0077.jpg,265,181,91,69,0,0,1,0,0,0,1,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar3/img/0261.jpg,298,194,81,68,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar3/img/0311.jpg,307,180,86,65,0,0,1,0,0,0,1,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar3/img/0042.jpg,212,267,90,68,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar3/img/0092.jpg,218,166,90,67,0,0,1,0,0,0,1,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurFace/img/0409.jpg,292,201,101,121,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurFace/img/0459.jpg,304,201,113,129,0,0,1,1,0,0,1,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurFace/img/0249.jpg,321,224,101,123,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurFace/img/0299.jpg,409,189,100,127,0,0,1,1,0,0,1,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurFace/img/0176.jpg,285,270,98,119,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurFace/img/0226.jpg,318,198,99,122,0,0,1,1,0,0,1,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bolt/img/0122.jpg,368,156,26,61,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bolt/img/0172.jpg,452,173,26,61,0,1,0,1,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bolt/img/0091.jpg,329,154,26,61,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bolt/img/0141.jpg,394,165,26,61,0,1,0,1,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bolt/img/0076.jpg,325,150,26,61,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bolt/img/0126.jpg,372,159,26,61,0,1,0,1,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bolt2/img/0045.jpg,231,73,34,64,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bolt2/img/0095.jpg,237,71,34,64,1,1,0,0,0,0,0,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bolt2/img/0152.jpg,277,75,34,64,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bolt2/img/0202.jpg,356,82,34,64,1,1,0,0,0,0,0,0,0,0,0
