template_path,template_x,template_y,template_w,template_h,query_path,query_x,query_y,query_w,query_h,BC,DEF,FM,IPR,IV,LR,MB,OCC,OPR,OV,SV
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0103.jpg,118,212,34,81,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0153.jpg,239,169,34,81,1,1,0,0,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0436.jpg,185,235,34,81,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0486.jpg,404,239,34,81,1,1,0,0,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0271.jpg,194,196,34,81,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0321.jpg,137,219,34,81,1,1,0,0,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0072.jpg,319,-3,32,35,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0122.jpg,388,72,22,23,0,0,1,0,0,1,1,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0061.jpg,220,13,29,48,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0111.jpg,398,61,26,24,0,0,1,0,0,1,1,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0021.jpg,234,64,19,29,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0071.jpg,309,1,32,38,0,0,1,0,0,1,1,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0103.jpg,367,185,31,37,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0153.jpg,339,163,31,37,0,1,1,0,0,0,0,0,0,1,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0122.jpg,352,181,31,37,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0172.jpg,339,163,31,37,0,1,1,0,0,0,0,0,0,1,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0215.jpg,348,133,31,37,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0265.jpg,429,36,31,37,0,1,1,0,0,0,0,0,0,1,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird2/img/0011.jpg,128,221,69,73,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird2/img/0061.jpg,235,226,69,73,0,1,1,1,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird2/img/0011.jpg,128,221,69,73,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird2/img/0061.jpg,235,226,69,73,0,1,1,1,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird2/img/0024.jpg,182,234,69,73,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird2/img/0074.jpg,168,215,69,73,0,1,1,1,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurBody/img/0100.jpg,253,142,113,293,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurBody/img/0150.jpg,158,90,87,268,0,1,1,1,0,0,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurBody/img/0152.jpg,191,102,91,271,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurBody/img/0202.jpg,294,140,84,249,0,1,1,1,0,0,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurBody/img/0131.jpg,287,125,115,280,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurBody/img/0181.jpg,232,111,103,260,0,1,1,1,0,0,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar2/img/0309.jpg,203,186,104,90,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar2/img/0359.jpg,161,193,98,80,0,0,1,0,0,0,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar2/img/0344.jpg,179,181,101,83,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar2/img/0394.jpg,272,204,93,86,0,0,1,0,0,0,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar2/img/0492.jpg,241,252,116,98,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar2/img/0542.jpg,249,165,152,122,0,0,1,0,0,0,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar3/img/0296.jpg,298,182,86,70,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar3/img/0346.jpg,246,201,87,74,0,0,1,0,0,0,1,0,0,0,0
