template_path,template_x,template_y,template_w,template_h,query_path,query_x,query_y,query_w,query_h,BC,DEF,FM,IPR,IV,LR,MB,OCC,OPR,OV,SV
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0073.jpg,216,241,34,81,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0098.jpg,113,212,34,81,1,1,0,0,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0391.jpg,152,236,34,81,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0416.jpg,162,234,34,81,1,1,0,0,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0576.jpg,298,177,34,81,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0601.jpg,301,173,34,81,1,1,0,0,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0032.jpg,222,43,22,37,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0057.jpg,211,15,29,48,0,0,1,0,0,1,1,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0116.jpg,397,69,26,24,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0141.jpg,374,84,17,19,0,0,1,0,0,1,1,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0047.jpg,203,19,26,44,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0072.jpg,319,-3,32,35,0,0,1,0,0,1,1,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0186.jpg,349,156,31,37,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0211.jpg,351,137,31,37,0,1,1,0,0,0,0,0,0,1,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0155.jpg,339,163,31,37,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0180.jpg,339,163,31,37,0,1,1,0,0,0,0,0,0,1,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0267.jpg,441,39,31,37,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0292.jpg,557,206,31,37,0,1,1,0,0,0,0,0,0,1,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird2/img/0073.jpg,175,215,69,73,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird2/img/0098.jpg,111,209,69,73,0,1,1,1,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird2/img/0024.jpg,182,234,69,73,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird2/img/0049.jpg,283,241,69,73,0,1,1,1,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird2/img/0015.jpg,142,228,69,73,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird2/img/0040.jpg,242,239,69,73,0,1,1,1,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurBody/img/0231.jpg,303,130,96,266,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurBody/img/0256.jpg,206,114,102,281,0,1,1,1,0,0,1,0,0,0,1
