template_path,template_x,template_y,template_w,template_h,query_path,query_x,query_y,query_w,query_h,BC,DEF,FM,IPR,IV,LR,MB,OCC,OPR,OV,SV
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0152.jpg,238,166,34,81,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0177.jpg,283,154,34,81,1,1,0,0,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0190.jpg,281,151,34,81,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0215.jpg,281,169,34,81,1,1,0,0,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0233.jpg,261,180,34,81,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0258.jpg,213,199,34,81,1,1,0,0,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0040.jpg,208,27,24,39,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0065.jpg,238,59,29,48,0,0,1,0,0,1,1,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0090.jpg,399,53,26,24,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0115.jpg,398,67,26,24,0,0,1,0,0,1,1,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0040.jpg,208,27,24,39,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0065.jpg,238,59,29,48,0,0,1,0,0,1,1,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0347.jpg,477,146,31,37,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0372.jpg,483,213,31,37,0,1,1,0,0,0,0,0,0,1,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0371.jpg,474,209,31,37,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0396.jpg,481,237,31,37,0,1,1,0,0,0,0,0,0,1,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0083.jpg,379,182,31,37,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0108.jpg,363,186,31,37,0,1,1,0,0,0,0,0,0,1,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird2/img/0073.jpg,175,215,69,73,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird2/img/0098.jpg,111,209,69,73,0,1,1,1,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird2/img/0010.jpg,120,223,69,73,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird2/img/0035.jpg,221,243,69,73,0,1,1,1,0,0,0,1,1,0,0
