template_path,template_x,template_y,template_w,template_h,query_path,query_x,query_y,query_w,query_h,BC,DEF,FM,IPR,IV,LR,MB,OCC,OPR,OV,SV
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0055.jpg,281,231,34,81,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0155.jpg,244,167,34,81,1,1,0,0,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0204.jpg,286,157,34,81,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0304.jpg,174,212,34,81,1,1,0,0,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0620.jpg,335,159,34,81,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0720.jpg,335,205,34,81,1,1,0,0,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0027.jpg,227,55,20,33,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0127.jpg,386,74,22,23,0,0,1,0,0,1,1,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0021.jpg,234,64,19,29,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0121.jpg,392,71,22,23,0,0,1,0,0,1,1,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0023.jpg,231,61,19,29,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0123.jpg,388,72,22,23,0,0,1,0,0,1,1,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0010.jpg,411,113,31,37,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0110.jpg,362,186,31,37,0,1,1,0,0,0,0,0,0,1,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0185.jpg,349,157,31,37,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0285.jpg,544,144,31,37,0,1,1,0,0,0,0,0,0,1,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0226.jpg,350,114,31,37,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0326.jpg,504,256,31,37,0,1,1,0,0,0,0,0,0,1,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurBody/img/0039.jpg,528,90,106,385,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurBody/img/0139.jpg,229,130,104,273,0,1,1,1,0,0,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurBody/img/0097.jpg,199,134,104,295,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurBody/img/0197.jpg,185,101,109,252,0,1,1,1,0,0,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurBody/img/0089.jpg,187,60,127,299,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurBody/img/0189.jpg,251,144,90,257,0,1,1,1,0,0,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar2/img/0397.jpg,274,195,105,91,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar2/img/0497.jpg,314,233,128,92,0,0,1,0,0,0,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar2/img/0422.jpg,240,191,114,91,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar2/img/0522.jpg,284,171,134,111,0,0,1,0,0,0,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar2/img/0107.jpg,284,208,142,123,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar2/img/0207.jpg,457,192,122,106,0,0,1,0,0,0,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar3/img/0247.jpg,183,203,84,67,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar3/img/0347.jpg,243,208,83,67,0,0,1,0,0,0,1,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar3/img/0056.jpg,255,254,90,74,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar3/img/0156.jpg,223,232,88,73,0,0,1,0,0,0,1,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar3/img/0170.jpg,206,154,81,74,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar3/img/0270.jpg,220,231,99,73,0,0,1,0,0,0,1,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurFace/img/0025.jpg,301,206,91,108,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurFace/img/0125.jpg,284,203,97,115,0,0,1,1,0,0,1,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurFace/img/0259.jpg,310,232,99,127,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurFace/img/0359.jpg,307,176,103,129,0,0,1,1,0,0,1,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurFace/img/0040.jpg,308,240,91,110,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurFace/img/0140.jpg,234,211,100,113,0,0,1,1,0,0,1,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bolt/img/0153.jpg,414,170,26,61,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bolt/img/0253.jpg,532,122,26,61,0,1,0,1,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bolt/img/0249.jpg,534,126,26,61,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bolt/img/0349.jpg,373,88,26,61,0,1,0,1,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bolt/img/0176.jpg,463,169,26,61,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bolt/img/0276.jpg,486,94,26,61,0,1,0,1,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bolt2/img/0122.jpg,248,72,34,64,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bolt2/img/0222.jpg,341,97,34,64,1,1,0,0,0,0,0,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bolt2/img/0091.jpg,233,74,34,64,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bolt2/img/0191.jpg,332,82,34,64,1,1,0,0,0,0,0,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bolt2/img/0076.jpg,234,77,34,64,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bolt2/img/0176.jpg,308,80,34,64,1,1,0,0,0,0,0,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Boy/img/0045.jpg,295,147,34,42,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Boy/img/0145.jpg,293,149,45,51,0,0,1,1,0,0,1,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Boy/img/0408.jpg,200,228,33,41,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Boy/img/0508.jpg,225,186,32,43,0,0,1,1,0,0,1,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Boy/img/0292.jpg,203,205,33,41,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Boy/img/0392.jpg,349,235,31,43,0,0,1,1,0,0,1,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car1/img/0684.jpg,109,84,19,17,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car1/img/0784.jpg,165,82,20,18,1,0,1,0,1,1,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car1/img/0727.jpg,123,85,19,16,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car1/img/0827.jpg,179,85,20,17,1,0,1,0,1,1,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car1/img/0143.jpg,52,83,32,26,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car1/img/0243.jpg,22,86,26,21,1,0,1,0,1,1,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car2/img/0406.jpg,86,81,52,41,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car2/img/0506.jpg,110,79,49,41,1,0,1,0,1,0,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car2/img/0178.jpg,76,75,56,46,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car2/img/0278.jpg,66,76,59,49,1,0,1,0,1,0,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car2/img/0199.jpg,74,74,57,47,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car2/img/0299.jpg,71,73,59,47,1,0,1,0,1,0,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car24/img/1862.jpg,68,114,44,40,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car24/img/1962.jpg,74,115,44,40,1,0,0,0,1,0,0,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car24/img/2045.jpg,63,113,42,41,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car24/img/2145.jpg,70,118,41,37,1,0,0,0,1,0,0,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car24/img/0845.jpg,97,117,43,38,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car24/img/0945.jpg,95,115,44,39,1,0,0,0,1,0,0,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car4/img/0143.jpg,91,59,83,69,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car4/img/0243.jpg,169,67,67,52,0,0,0,0,1,0,0,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car4/img/0120.jpg,76,63,93,71,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car4/img/0220.jpg,152,67,67,52,0,0,0,0,1,0,0,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car4/img/0430.jpg,219,68,63,49,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car4/img/0530.jpg,197,65,68,54,0,0,0,0,1,0,0,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/CarDark/img/0273.jpg,135,122,30,23,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/CarDark/img/0373.jpg,102,129,30,24,1,0,0,0,1,0,0,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/CarDark/img/0094.jpg,102,125,31,24,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/CarDark/img/0194.jpg,107,124,30,24,1,0,0,0,1,0,0,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/CarDark/img/0252.jpg,122,121,31,25,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/CarDark/img/0352.jpg,126,130,30,23,1,0,0,0,1,0,0,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/CarScale/img/0107.jpg,79,174,63,32,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/CarScale/img/0207.jpg,65,131,237,94,0,0,1,1,0,0,0,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/CarScale/img/0064.jpg,80,172,51,26,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/CarScale/img/0164.jpg,125,161,105,56,0,0,1,1,0,0,0,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/CarScale/img/0115.jpg,85,175,64,34,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/CarScale/img/0215.jpg,64,123,270,100,0,0,1,1,0,0,0,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/ClifBar/img/0268.jpg,136,111,17,34,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/ClifBar/img/0368.jpg,139,135,27,45,1,0,1,1,0,0,1,1,0,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/ClifBar/img/0207.jpg,196,132,48,85,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/ClifBar/img/0307.jpg,125,138,42,64,1,0,1,1,0,0,1,1,0,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/ClifBar/img/0114.jpg,149,110,33,60,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/ClifBar/img/0214.jpg,184,69,66,106,1,0,1,1,0,0,1,1,0,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Coke/img/0019.jpg,302,186,48,80,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Coke/img/0119.jpg,272,178,48,80,1,0,1,1,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Coke/img/0045.jpg,236,207,48,80,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Coke/img/0145.jpg,280,143,48,80,1,0,1,1,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Coke/img/0128.jpg,272,162,48,80,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Coke/img/0228.jpg,288,180,48,80,1,0,1,1,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Couple/img/0025.jpg,75,42,27,69,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Couple/img/0125.jpg,138,25,35,88,1,1,1,0,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Couple/img/0015.jpg,64,28,26,69,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Couple/img/0115.jpg,127,37,31,87,1,1,1,0,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Couple/img/0030.jpg,61,13,27,69,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Couple/img/0130.jpg,168,33,34,88,1,1,1,0,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Coupon/img/0129.jpg,123,65,57,89,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Coupon/img/0229.jpg,45,76,57,89,1,0,0,0,0,0,0,1,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Coupon/img/0046.jpg,144,63,57,89,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Coupon/img/0146.jpg,99,66,57,89,1,0,0,0,0,0,0,1,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Coupon/img/0191.jpg,85,72,57,89,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Coupon/img/0291.jpg,107,77,57,89,1,0,0,0,0,0,0,1,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Crossing/img/0010.jpg,191,147,20,48,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Crossing/img/0110.jpg,69,97,13,34,1,1,1,0,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Crossing/img/0019.jpg,182,141,17,51,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Crossing/img/0119.jpg,58,95,13,31,1,1,1,0,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Crossing/img/0015.jpg,185,144,16,49,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Crossing/img/0115.jpg,63,97,15,32,1,1,1,0,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Crowds/img/0242.jpg,36,316,22,51,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Crowds/img/0342.jpg,12,315,22,51,1,1,0,0,1,0,0,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Crowds/img/0084.jpg,294,329,22,51,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Crowds/img/0184.jpg,38,317,22,51,1,1,0,0,1,0,0,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Crowds/img/0156.jpg,72,320,22,51,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Crowds/img/0256.jpg,36,316,22,51,1,1,0,0,1,0,0,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dancer/img/0054.jpg,122,67,46,113,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dancer/img/0154.jpg,158,38,67,150,0,1,0,1,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dancer/img/0049.jpg,133,62,44,107,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dancer/img/0149.jpg,152,51,66,134,0,1,0,1,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dancer/img/0065.jpg,142,38,68,128,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Dancer/img/0165.jpg,176,14,70,155,0,1,0,1,0,0,0,0,1,0,1
