template_path,template_x,template_y,template_w,template_h,query_path,query_x,query_y,query_w,query_h,BC,DEF,FM,IPR,IV,LR,MB,OCC,OPR,OV,SV
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0073.jpg,216,241,34,81,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0123.jpg,183,193,34,81,1,1,0,0,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0391.jpg,152,236,34,81,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0441.jpg,192,235,34,81,1,1,0,0,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0576.jpg,298,177,34,81,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Basketball/img/0626.jpg,326,143,34,81,1,1,0,0,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0032.jpg,222,43,22,37,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0082.jpg,377,52,28,29,0,0,1,0,0,1,1,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0047.jpg,203,19,26,44,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0097.jpg,409,51,26,24,0,0,1,0,0,1,1,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0058.jpg,213,15,29,48,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Biker/img/0108.jpg,398,55,26,24,0,0,1,0,0,1,1,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0155.jpg,339,163,31,37,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0205.jpg,348,145,31,37,0,1,1,0,0,0,0,0,0,1,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0267.jpg,441,39,31,37,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0317.jpg,506,272,31,37,0,1,1,0,0,0,0,0,0,1,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0329.jpg,507,243,31,37,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird1/img/0379.jpg,488,224,31,37,0,1,1,0,0,0,0,0,0,1,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird2/img/0024.jpg,182,234,69,73,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird2/img/0074.jpg,168,215,69,73,0,1,1,1,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird2/img/0015.jpg,142,228,69,73,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird2/img/0065.jpg,213,225,69,73,0,1,1,1,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird2/img/0039.jpg,240,236,69,73,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bird2/img/0089.jpg,122,213,69,73,0,1,1,1,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurBody/img/0213.jpg,331,118,94,248,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurBody/img/0263.jpg,204,124,115,284,0,1,1,1,0,0,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurBody/img/0153.jpg,220,103,81,270,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurBody/img/0203.jpg,294,140,84,249,0,1,1,1,0,0,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurBody/img/0133.jpg,224,134,114,274,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurBody/img/0183.jpg,257,117,101,257,0,1,1,1,0,0,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar2/img/0183.jpg,273,199,144,116,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar2/img/0233.jpg,216,227,124,100,0,0,1,0,0,0,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar2/img/0449.jpg,270,185,105,88,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar2/img/0499.jpg,335,189,124,101,0,0,1,0,0,0,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar2/img/0198.jpg,349,162,140,113,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar2/img/0248.jpg,225,192,109,93,0,0,1,0,0,0,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar3/img/0050.jpg,220,282,80,70,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar3/img/0100.jpg,230,212,93,71,0,0,1,0,0,0,1,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar3/img/0079.jpg,216,168,87,67,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar3/img/0129.jpg,216,188,93,72,0,0,1,0,0,0,1,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar3/img/0034.jpg,203,217,86,69,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurCar3/img/0084.jpg,229,161,91,72,0,0,1,0,0,0,1,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurFace/img/0108.jpg,303,172,94,118,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurFace/img/0158.jpg,322,267,101,116,0,0,1,1,0,0,1,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurFace/img/0393.jpg,354,231,100,126,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurFace/img/0443.jpg,343,237,105,137,0,0,1,1,0,0,1,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurFace/img/0352.jpg,319,155,101,120,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/BlurFace/img/0402.jpg,333,195,102,126,0,0,1,1,0,0,1,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bolt/img/0060.jpg,338,151,26,61,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bolt/img/0110.jpg,347,153,26,61,0,1,0,1,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bolt/img/0006.jpg,335,160,26,61,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bolt/img/0056.jpg,340,150,26,61,0,1,0,1,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bolt/img/0247.jpg,533,130,26,61,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bolt/img/0297.jpg,490,84,26,61,0,1,0,1,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bolt2/img/0053.jpg,239,79,34,64,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bolt2/img/0103.jpg,258,76,34,64,1,1,0,0,0,0,0,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bolt2/img/0102.jpg,255,73,34,64,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bolt2/img/0152.jpg,277,75,34,64,1,1,0,0,0,0,0,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bolt2/img/0192.jpg,334,81,34,64,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Bolt2/img/0242.jpg,358,104,34,64,1,1,0,0,0,0,0,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Boy/img/0462.jpg,265,172,44,53,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Boy/img/0512.jpg,241,137,31,43,0,0,1,1,0,0,1,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Boy/img/0029.jpg,292,149,34,41,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Boy/img/0079.jpg,316,180,35,42,0,0,1,1,0,0,1,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Boy/img/0536.jpg,197,199,29,33,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Boy/img/0586.jpg,269,121,42,53,0,0,1,1,0,0,1,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car1/img/0368.jpg,37,87,22,18,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car1/img/0418.jpg,80,87,21,17,1,0,1,0,1,1,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car1/img/0432.jpg,92,87,21,16,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car1/img/0482.jpg,107,90,20,17,1,0,1,0,1,1,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car1/img/0137.jpg,53,83,33,27,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car1/img/0187.jpg,31,86,29,24,1,0,1,0,1,1,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car2/img/0778.jpg,191,70,47,41,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car2/img/0828.jpg,189,77,46,40,1,0,1,0,1,0,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car2/img/0380.jpg,84,79,52,41,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car2/img/0430.jpg,84,80,50,41,1,0,1,0,1,0,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car2/img/0588.jpg,188,80,47,39,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car2/img/0638.jpg,200,76,49,40,1,0,1,0,1,0,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car24/img/0309.jpg,175,118,30,27,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car24/img/0359.jpg,165,120,30,27,1,0,0,0,1,0,0,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car24/img/2393.jpg,100,117,44,42,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car24/img/2443.jpg,94,117,46,43,1,0,0,0,1,0,0,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car24/img/1098.jpg,84,118,46,41,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car24/img/1148.jpg,80,118,46,42,1,0,0,0,1,0,0,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car4/img/0224.jpg,155,69,67,54,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car4/img/0274.jpg,185,69,70,51,0,0,0,0,1,0,0,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car4/img/0104.jpg,72,58,89,71,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car4/img/0154.jpg,98,59,85,62,0,0,0,0,1,0,0,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car4/img/0609.jpg,240,59,76,71,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Car4/img/0659.jpg,280,62,80,66,0,0,0,0,1,0,0,0,0,0,1
